,thuong_hieu,dong_xe,nam_dang_ky,so_km_da_di,tinh_trang,loai_xe,dung_tich_xe,xuat_xu,gia_actual,gia_pred,residual,residual_z,outside_p10p90,p10,p90,iso_score_raw,iso_flag,lof_flag,lof_score_raw,dbscan_flag,resid_flag_cheap,resid_flag_expensive,resid_score_raw,resid_score,iso_score,lof_score,p10p90_score,anomaly_score,anomaly_flag
1902,Piaggio,Vespa,2011.0,36000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,16.999999999999996,11.281883,5.718116760253903,0.057181853335694796,0,4.700000000000001,65.99999999999997,-0.022472053649760848,0,0,1.0231432983754025,0,0,0,0.057181853335694796,0.2419077875001272,44.318317274140256,4.443920796254554,0,17.892253362938618,0
4976,Honda,Winner X,2022.0,50000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,18.499999999999996,24.128134,-5.6281337738037145,-0.26741085562168215,0,4.700000000000001,65.99999999999997,-0.01853980532838745,0,1,2.483163461483419,1,0,0,0.26741085562168215,1.1314394117268016,48.08083574457067,70.41300699932346,0,36.8918355046403,0
233,Honda,Dòng khác,2015.0,12345.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,11.0,10.014167,0.9858331680297852,-0.07819897102948424,0,4.700000000000001,65.99999999999997,-0.04352234955763218,0,0,1.1449185246061016,1,0,0,0.07819897102948424,0.33083648256802856,24.17662715480185,9.946173847000175,0,10.769606532625128,0
4543,Honda,Future,2000.0,12000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,15.300000000000004,16.651728,-1.3517276763915973,-0.1450717414275909,0,4.700000000000001,65.99999999999997,-0.03640099539949093,0,0,1.0112837150649407,0,0,0,0.1450717414275909,0.6137919426707388,30.990598289036974,3.9080611598541433,0,12.29813604722276,0
1322,Honda,Wave,2020.0,5000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,12.999999999999996,13.38885,-0.3888502120971715,-0.11752581305317426,0,4.700000000000001,65.99999999999997,-0.04486120048929826,0,0,1.0029867071220653,0,0,0,0.11752581305317426,0.497238212494188,22.89556580062288,3.533171794596381,0,8.683455210680242,0
1085,Kawasaki,Z900,2024.0,900000.0,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Nhật Bản,135.00000000000006,208.38673,-73.386734008789,-2.20584395644344,1,4.700000000000001,65.99999999999997,0.01595400242204087,1,0,1.123641786503669,1,1,0,2.20584395644344,9.333435929234218,81.08576782656425,8.984812486749115,100,65.70943799007856,1
1877,Yamaha,Dòng khác,2016.0,10000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,109.00000000000004,7.2732277,101.72677230834965,2.803790479169326,1,4.700000000000001,65.99999999999997,-0.037821985097076016,0,0,1.0329470537621774,1,0,1,2.803790479169326,11.863497603776555,29.6309435707948,4.886890558293455,100,44.24606064030247,0
6145,Honda,Nova,1995.0,60000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Thái Lan,174.99999999999991,53.009506,121.99049377441398,3.383493547110957,1,4.700000000000001,65.99999999999997,-0.03381793183796322,0,0,1.214740982870643,1,0,1,3.383493547110957,14.316366646525546,33.46216762195981,13.101009570883903,100,49.44182195178589,0
3258,Honda,Dream,2022.0,2000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,21.000000000000004,16.654205,4.3457946777343786,0.017922563141990415,0,4.700000000000001,65.99999999999997,-0.03357774560378718,0,0,1.1485826652760447,0,0,0,0.017922563141990415,0.07579188630546156,33.69198656231473,10.111733212427765,0,14.714299402994492,0
1562,Piaggio,Vespa,2023.0,0.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,889.9999999999997,60.15709,829.8429107666012,23.6336839411841,1,4.700000000000001,65.99999999999997,-0.028820693952622045,0,0,0.990258033280169,0,0,1,23.6336839411841,100.0,38.243706911463235,2.9580434483280027,100,100.0,1
3602,Yamaha,Exciter,2014.0,5000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,15.5,18.394041,-2.894041061401367,-0.18919413042286645,0,4.700000000000001,65.99999999999997,-0.043166065469103954,0,0,0.9744235423551093,0,0,0,0.18919413042286645,0.8004848343315041,24.517532752376038,2.2425828518158872,0,9.225524246360923,0
1327,Honda,SH,2008.0,54000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,64.99999999999997,59.56446,5.43553924560544,0.04909789637609242,0,4.700000000000001,65.99999999999997,-0.050923188039528944,0,0,0.9931997142465201,0,0,0,0.04909789637609242,0.20770253852752654,17.09523523622556,3.0909594245279717,0,5.9261478114219015,0
5317,Honda,SH,2017.0,20000.0,Đã sử dụng,Tay ga,Trên 175 cc,Nước khác,150.0,175.16432,-25.164321899414062,-0.8263007027441608,1,4.700000000000001,65.99999999999997,-0.016742106005258994,0,1,1.6982438639724422,1,0,0,0.8263007027441608,3.4962424982122355,49.80093995843392,34.94744981109105,100,55.534421026412865,1
6388,Honda,Wave,2003.0,78900.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,23.500000000000004,13.230989,10.269010543823246,0.18737349126507444,0,4.700000000000001,65.99999999999997,-0.045195078245698905,0,0,1.0870509628168783,0,0,0,0.18737349126507444,0.792781253524141,22.576099398031968,7.331504359211562,0,9.694719530804186,0
5511,Suzuki,GZ,2018.0,400000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,45.0,33.38234,11.617660522460938,0.22595557163491142,0,4.700000000000001,65.99999999999997,-0.022841652894662834,0,0,1.1864342354054134,1,0,0,0.22595557163491142,0.9560317101416235,43.96467124979275,11.822006505825488,0,20.053858230300463,0
5156,Piaggio,Vespa,2016.0,30000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,18.499999999999996,29.690659,-11.190658569335941,-0.4265431598665706,0,4.700000000000001,65.99999999999997,-0.033839834404403635,0,0,1.0111952200809708,0,0,0,0.4265431598665706,1.804768093890861,33.44121044834135,3.904062630673819,0,14.051791482916103,0
1631,Honda,Air Blade,2023.0,9000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,49.50000000000001,34.8957,14.604301452636726,0.3113971778552925,0,4.700000000000001,65.99999999999997,-0.055310374190406686,0,0,1.0318658230124018,0,0,0,0.3113971778552925,1.3175565707998114,12.897415674278685,4.838036572341975,0,5.246184271109249,0
2312,Honda,Lead,2015.0,300000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,14.0,15.179998,-1.1799983978271484,-0.14015892273306169,0,4.700000000000001,65.99999999999997,-0.04381163776466718,0,0,1.3524720205847314,0,0,0,0.14015892273306169,0.5930045748701209,23.899825657721742,19.3242049276227,0,13.20565224250825,0
268,SYM,Wolf,2010.0,99999.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,14.0,16.41486,-2.4148597717285156,-0.17548574698556038,0,4.700000000000001,65.99999999999997,-0.02531695376946419,0,1,1.8703013267870916,1,0,0,0.17548574698556038,0.7424812265898824,41.5962131820022,42.721639430595076,0,26.817093781431534,0
6766,Honda,Wave,2011.0,70000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,8.500000000000002,8.451673,0.048327445983888495,-0.10501906644941973,0,4.700000000000001,65.99999999999997,-0.051173683961693694,0,0,0.9848229187118418,0,0,0,0.10501906644941973,0.4443190315093732,16.85555161075625,2.712464962125269,0,5.868403698379951,0
5577,SYM,Attila,2008.0,258000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,2.0000000000000004,3.1251526,-1.1251525878906246,-0.1385898977966899,1,4.700000000000001,65.99999999999997,-0.016460298972246157,0,0,1.3398286719877792,0,0,0,0.1385898977966899,0.5863656369266098,50.07058319562339,18.752931890055695,100,49.77314479777814,1
2239,Suzuki,Axelo,2013.0,56789.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,6.499999999999999,7.169221,-0.6692209243774423,-0.1255466379713437,0,4.700000000000001,65.99999999999997,-0.02783749265855362,0,0,1.190700182196864,1,0,0,0.1255466379713437,0.5311763339689365,39.184469733835414,12.014757687441934,0,17.812841029814432,0
843,Yamaha,Sirius,2010.0,9575.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,8.000000000000002,6.7945337,1.2054662704467791,-0.07191572323090509,0,4.700000000000001,65.99999999999997,-0.00905486577647402,0,0,1.0862086842365977,1,0,0,0.07191572323090509,0.30425048558895557,57.15637150384996,7.293447112008037,0,24.128272778915033,0
14,Honda,Vario,2024.0,900.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,36.99999999999999,39.628407,-2.6284065246582102,-0.1815948769412615,0,4.700000000000001,65.99999999999997,-0.04980957884243231,0,0,1.1780869143136123,0,0,0,0.1815948769412615,0.7683304873151655,18.160777091795314,11.444843807265567,0,8.850377855325018,0
6940,Honda,67,1997.0,58000.0,Đã sử dụng,Xe số,Dưới 50 cc,Đang cập nhật,10.7,17.181381,-6.481381225585938,-0.2918204965822476,0,4.700000000000001,65.99999999999997,-0.009149401155113035,0,0,1.2054178980745973,1,0,0,0.2918204965822476,1.2347227234218456,57.06591660904967,12.679758275778768,0,26.021865668683127,0
2620,Honda,SH,2022.0,28000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,75.0,73.583565,1.4164352416992188,-0.06588033826569306,1,4.700000000000001,65.99999999999997,-0.0634980650263065,0,0,1.0288197278807334,0,0,0,0.06588033826569306,0.27871325841020983,5.063134753411687,4.700402779740087,100,26.819183565390198,0
3552,Honda,Vario,2020.0,30.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,26.999999999999996,37.574135,-10.57413482666016,-0.408905693536087,0,4.700000000000001,65.99999999999997,-0.04402333927268559,0,0,0.995902416786579,0,0,0,0.408905693536087,1.7301395511988518,23.69726194123218,3.2130774756012204,0,9.678701528853711,0
8,Yamaha,Sirius,2015.0,35000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,7.5,8.664223,-1.1642227172851562,-0.13970761321302236,0,4.700000000000001,65.99999999999997,-0.036964598988519004,0,0,0.9812570765347525,0,0,0,0.13970761321302236,0.591094971123615,30.451321839431078,2.5513470845021353,0,11.707950842711767,0
1045,Honda,Blade,2017.0,30000.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,11.0,9.924955,1.0750446319580078,-0.07564681596648834,0,4.700000000000001,65.99999999999997,-0.03343112401034953,0,0,1.004229535022229,1,0,0,0.07564681596648834,0.3200376745359343,33.83227944526278,3.5893273347410783,0,13.252256505833742,0
3849,Yamaha,Exciter,2011.0,99999.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,11.500000000000002,14.796864,-3.2968635559082013,-0.2007180470090959,0,4.700000000000001,65.99999999999997,-0.03539435447979822,0,0,1.1496799946074228,0,0,0,0.2007180470090959,0.8492454150645872,31.953788999259476,10.161314591564842,0,14.447724309044757,0
4006,Yamaha,R,2019.0,38000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,28.500000000000004,29.666666,-1.1666660308837855,-0.1397775113505111,0,4.700000000000001,65.99999999999997,-0.04275268730742149,0,1,1.8088558965736528,1,0,0,0.1397775113505111,0.591390727670498,24.913068039440418,39.945308675062144,0,18.908446066879424,0
2634,Yamaha,Sirius,2011.0,50000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,8.000000000000002,6.9270864,1.0729136466979998,-0.07570777903761197,0,4.700000000000001,65.99999999999997,-0.03473048842080051,0,0,0.9732694985536717,0,0,0,0.07570777903761197,0.3202956245765319,32.58900023332476,2.190438904120611,0,12.365005781023958,0
3431,Honda,Wave,2009.0,32700.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,3.9000000000000004,7.5740795,-3.6740795135498043,-0.21150941365354914,1,4.700000000000001,65.99999999999997,-0.051989843534507696,0,0,1.0284164756906737,0,0,0,0.21150941365354914,0.8949063933049137,16.0746203936609,4.682182361173407,100,31.87412323721865,0
342,Honda,Vision,2016.0,60000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,16.899999999999995,16.237934,0.6620658874511669,-0.08746128181306201,0,4.700000000000001,65.99999999999997,-0.05430156540097797,0,0,0.9961373659664898,0,0,0,0.08746128181306201,0.37002764204563476,13.862680681253726,3.223693344542294,0,4.679519549532966,0
2879,Hãng khác,Dòng khác,2014.0,2000.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,3.2,6.5776997,-3.3776996612548826,-0.20303060042374887,1,4.700000000000001,65.99999999999997,-0.02343051847956562,0,0,1.02802888680295,1,0,0,0.20303060042374887,0.8590304084417084,43.401223202080516,4.664669668272526,100,43.4921559519134,0
6054,Honda,Vision,2020.0,999999.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,19.800000000000004,21.143457,-1.3434574127197223,-0.1448351463267699,0,4.700000000000001,65.99999999999997,-0.029985878550437606,0,0,1.027636054345699,1,0,0,0.1448351463267699,0.612790849472232,37.12881583326935,4.646920051595603,0,15.10194111938862,0
4986,Honda,Wave,2003.0,75000.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,12.300000000000002,9.159013,3.1409872055053736,-0.016544481280220867,0,4.700000000000001,65.99999999999997,-0.02249747378450001,0,0,1.1151398755163204,0,0,0,0.016544481280220867,0.0699608763901427,44.293994363006426,8.600664847567696,0,18.842033105903006,0
1096,Honda,SH,2006.0,600000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,45.0,54.13174,-9.13174057006836,-0.36764178368971584,0,4.700000000000001,65.99999999999997,-0.030961517901907876,0,0,1.0273163898984452,0,0,0,0.36764178368971584,1.5555416015893453,36.195288553104206,4.632476434986875,0,15.262861661280231,0
4381,Honda,Vision,2022.0,5000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,29.000000000000004,35.23492,-6.234920501708981,-0.2847697661427349,0,4.700000000000001,65.99999999999997,-0.04618077168572743,0,0,1.380323196827518,1,0,0,0.2847697661427349,1.204889314940402,21.632951999600607,20.582623607612756,0,12.926477313681053,0
627,SYM,Attila,2010.0,4000.0,Đã sử dụng,Tay ga,50 - 100 cc,Việt Nam,3.999999999999999,4.301293,-0.30129289627075284,-0.11502097973860702,1,4.700000000000001,65.99999999999997,0.0005766447645633721,1,0,1.0667434854746083,1,0,0,0.11502097973860702,0.48663963464576615,66.37215172602613,6.41393776855074,100,53.50518014276751,1
7131,Honda,Winner,2019.0,56000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,16.0,17.818378,-1.8183784484863281,-0.15842165273059042,0,4.700000000000001,65.99999999999997,-0.024704625089109034,0,0,1.024079199519857,1,0,0,0.15842165273059042,0.6702787649241436,42.18211157435141,4.486208255589802,0,17.248365198872012,0
6201,Yamaha,Nouvo,2008.0,16000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,4.25,4.0780306,0.17196941375732422,-0.1014819260399132,1,4.700000000000001,65.99999999999997,-0.03731531734508775,0,0,0.9889880139117778,0,0,0,0.1014819260399132,0.4293525034881541,30.115741736990337,2.900659297540238,100,37.1238801293422,0
7203,Honda,Vario,2024.0,1000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,39.0,41.551376,-2.5513763427734375,-0.17939120310783027,0,4.700000000000001,65.99999999999997,-0.04265773565770603,0,0,1.011116290035309,0,0,0,0.17939120310783027,0.759006190748076,25.003921237574016,3.900496280620685,0,9.8318952585952,0
5689,Honda,Lead,2012.0,900000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,9.9,9.980668,-0.08066806793212855,-0.10870936071708695,0,4.700000000000001,65.99999999999997,-0.033231203822871425,0,0,1.0150805607945377,1,0,0,0.10870936071708695,0.45993359190826066,34.02357036499177,4.079616628445986,0,13.54256758788234,0
3865,Suzuki,GSX,2017.0,26402.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,24.499999999999996,26.043772,-1.5437717437744176,-0.15056572412115743,0,4.700000000000001,65.99999999999997,-0.016388545091661266,0,0,1.0962349881285745,1,0,0,0.15056572412115743,0.6370383610799043,50.13923992301221,7.746472434850136,0,21.45260414864391,0
5118,Honda,Air Blade,2015.0,2580.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,14.0,17.900614,-3.900613784790039,-0.21799008958722754,0,4.700000000000001,65.99999999999997,-0.050912617132968574,0,0,1.0560622781886277,0,0,0,0.21799008958722754,0.9223277582292905,17.10534986478714,5.931321499264624,0,7.082931732671412,0
2294,SYM,Shark,2012.0,22222.0,Đã sử dụng,Tay ga,100 - 175 cc,Đài Loan,9.8,6.2798104,3.520189571380616,-0.005696287613685154,0,4.700000000000001,65.99999999999997,-0.02078325059170061,0,0,1.0191013216703697,1,0,0,0.005696287613685154,0.024059448769838395,45.93422557381034,4.261289407714354,0,18.404147127997916,0
1988,Honda,Air Blade,2021.0,11000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,27.5,32.399353,-4.89935302734375,-0.24656194910235624,0,4.700000000000001,65.99999999999997,-0.047068135010232215,0,0,0.9932162066339009,0,0,0,0.24656194910235624,1.0432224603175133,20.783890438486964,3.091704611308475,0,7.996503561326004,0
1401,Honda,SH,2010.0,34000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,141.99999999999994,114.683426,27.31657409667963,0.6750689478509266,1,4.700000000000001,65.99999999999997,-0.05228929074964911,0,0,0.998201733210968,0,0,0,0.6750689478509266,2.8563430214415386,15.788098387468017,3.3169690568556542,100,32.573083951373654,0
3563,Yamaha,Nouvo,2012.0,70000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,6.999999999999998,5.383006,1.6169939041137678,-0.0601427706575569,0,4.700000000000001,65.99999999999997,-0.03802814791138809,0,0,0.991359835651456,0,0,0,0.0601427706575569,0.2544361711478503,29.433679478252913,3.0078269358761807,0,11.190204580349507,0
198,Honda,Air Blade,2016.0,857000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,21.499999999999996,19.26779,2.2322101593017543,-0.04254270883390289,0,4.700000000000001,65.99999999999997,-0.037384836903100405,0,0,1.013002461262885,1,0,0,0.04254270883390289,0.17996589630352938,30.04922289084905,3.985720440841067,0,11.658073237169635,0
4419,Honda,Blade,2018.0,38000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,12.9,9.734416,3.165583992004395,-0.015840818203383417,0,4.700000000000001,65.99999999999997,-0.03756655547014104,0,0,1.0777579807469018,0,0,0,0.015840818203383417,0.06698350146641041,29.875347944754157,6.911613216096916,0,12.264622753977783,0
2128,Yamaha,MT,2017.0,38000.0,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Nhật Bản,54.000000000000014,81.07369,-27.07369232177733,-0.8809238327321378,0,4.700000000000001,65.99999999999997,-0.007713618163241842,0,0,1.279424683094439,1,0,0,0.8809238327321378,3.727366658105509,58.43972609027756,16.02365728755202,0,28.94912051614456,0
1269,Honda,Wave,2018.0,1000.0,Đã sử dụng,Xe số,50 - 100 cc,Hàn Quốc,9.5,5.817964,3.6820359230041504,-0.0010661989733311077,0,4.700000000000001,65.99999999999997,-0.016327981988394358,0,0,1.2347324546149274,1,0,0,0.0010661989733311077,0.0044683827238472095,50.197188906912785,14.004297865216413,0,22.699823504922882,0
6492,Yamaha,TFX,2017.0,40000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Thái Lan,28.000000000000004,29.199553,-1.1995525360107386,-0.1407183260941356,0,4.700000000000001,65.99999999999997,-0.0275132876238961,0,0,1.666498193109473,1,0,0,0.1407183260941356,0.5953715507629002,39.49468092382441,33.51306352612674,0,23.47959634634196,0
4174,Honda,SH,2017.0,28000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,71.99999999999999,62.00666,9.993339538574205,0.17948711522338573,1,4.700000000000001,65.99999999999997,-0.06449566849377347,0,0,0.965561438971014,0,0,0,0.17948711522338573,0.7594120189592426,4.108591406770007,1.842160394059295,100,25.968467066426605,0
435,Piaggio,Vespa,2012.0,20000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,6.989999999999999,12.453421,-5.463420639038087,-0.2626987542579802,0,4.700000000000001,65.99999999999997,-0.023148574434079416,0,0,1.0220912722097029,0,0,0,0.2626987542579802,1.1115013292833884,43.67099753779673,4.396386380931695,0,18.12302602004943,0
7164,Honda,Vario,2019.0,43000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,35.0,36.499287,-1.4992866516113281,-0.1492930978443012,0,4.700000000000001,65.99999999999997,-0.045852458466947354,0,0,1.0025941895964048,0,0,0,0.1492930978443012,0.6316535601876588,21.94709404984504,3.5154364076881683,0,8.354959999167853,0
6601,Honda,Dòng khác,2005.0,7000.0,Đã sử dụng,Tay ga,Dưới 50 cc,Nhật Bản,11.0,11.907742,-0.9077415466308594,-0.13237021856186923,0,4.700000000000001,65.99999999999997,-0.030467691525542073,0,0,1.218243962186412,0,0,0,0.13237021856186923,0.5600486144808074,36.66779962321208,13.259287072995658,0,17.07588482989725,0
1577,Honda,Dream,1980.0,100000.0,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật,15.5,10.894406,4.605593681335449,0.025354874116454804,0,4.700000000000001,65.99999999999997,0.010914603376653564,1,0,1.1080941011156438,1,0,0,0.025354874116454804,0.10723985771275257,76.26388720293244,8.282310820308124,0,32.405306175114305,0
1520,Honda,SH,2023.0,2100.0,Đã sử dụng,Tay ga,Trên 175 cc,Thái Lan,118.99999999999997,141.10976,-22.10975646972659,-0.7389159173885322,1,4.700000000000001,65.99999999999997,-0.013776223733648063,0,0,1.3298934079035138,1,0,0,0.7389159173885322,3.1264955593748023,52.63880418165793,18.30402008089963,100,52.26799395156143,1
1114,Honda,Win,2011.0,44444.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Hàn Quốc,5.4,3.8920178,1.507982158660889,-0.06326137073240187,0,4.700000000000001,65.99999999999997,-0.037578624703670904,0,0,1.38511868036337,1,0,0,0.06326137073240187,0.2676317500628684,29.86379966235469,20.7993012088923,0,15.92993756574649,0
6211,Honda,Vision,2019.0,27000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,16.899999999999995,23.266886,-6.366885757446294,-0.2885450185681464,0,4.700000000000001,65.99999999999997,-0.05564320901943631,0,0,1.0141407943851386,0,0,0,0.2885450185681464,1.2208633546082193,12.578947182596773,4.0371545222101215,0,4.848048393866712,0
5001,Hãng khác,Dòng khác,2007.0,1234.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,5.200000000000001,9.94229,-4.7422903060913075,-0.24206871021127768,0,4.700000000000001,65.99999999999997,-0.022873554186749856,0,0,1.0345928907451727,1,0,0,0.24206871021127768,1.024210439876193,43.934146931159155,4.961255532525239,0,18.327496726494825,0
4757,Honda,SH,2024.0,20000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,160.00000000000003,131.79977,28.200225830078153,0.7003483922856983,1,4.700000000000001,65.99999999999997,-0.04990493513174843,0,1,1.716647161360332,0,0,0,0.7003483922856983,2.9633066897417866,18.06953671974824,35.77897854095325,100,41.908287248131465,0
1187,Honda,Win,2008.0,40000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,5.499999999999999,5.6807904,-0.18079042434692472,-0.11157365379772392,0,4.700000000000001,65.99999999999997,-0.04640716614236701,0,0,1.3119486037769508,1,0,0,0.11157365379772392,0.472053134162541,21.416329534513775,17.493207764580376,0,11.607163106465707,0
3745,Honda,Lead,2011.0,66600.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,7.300000000000001,8.282833,-0.9828330993652337,-0.1345184322337517,0,4.700000000000001,65.99999999999997,-0.05201220852350541,0,0,1.0593256072567776,0,0,0,0.1345184322337517,0.5691382451975819,16.053220757290664,6.078770720888717,0,6.46162225517356,0
609,Honda,Wave,2009.0,61356.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,6.499999999999999,8.451673,-1.9516725540161142,-0.16223492079408797,0,4.700000000000001,65.99999999999997,-0.05094891843808308,0,0,1.0330549642389149,0,0,0,0.16223492079408797,0.6864136582892384,17.0706154533687,4.8917663509174085,0,6.661624864979615,0
2124,Honda,Wave,2009.0,1.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,6.800000000000002,8.107132,-1.307131958007811,-0.1437959503638696,0,4.700000000000001,65.99999999999997,-0.02426274328859862,0,0,1.2065966577205687,0,0,0,0.1437959503638696,0.6083937507716874,42.604920181613224,12.733018976324335,0,19.49999560650688,0
3958,Hãng khác,Dòng khác,2010.0,10000.0,Đã sử dụng,Xe số,100 - 175 cc,Trung Quốc,2.0000000000000004,3.3167071,-1.3167071342468257,-0.14406987630837761,1,4.700000000000001,65.99999999999997,-0.018859713656708688,0,0,0.9921668063827107,0,0,0,0.14406987630837761,0.6095528001306553,47.77473579976027,3.0442888444707648,100,44.79262488640415,0
7011,Suzuki,Dòng khác,2018.0,9000.0,Đã sử dụng,Tay ga,Dưới 50 cc,Nhật Bản,12.0,12.859714,-0.8597135543823242,-0.13099623725738974,0,4.700000000000001,65.99999999999997,-0.008958272716884152,0,0,1.1354396436928889,1,0,0,0.13099623725738974,0.5542349550516099,57.248795262758286,9.517883109739932,0,24.885482584101258,0
3816,Honda,Click,2014.0,50000.0,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,28.500000000000004,26.34541,2.1545906066894567,-0.04476324334218465,0,4.700000000000001,65.99999999999997,-0.04098849504332086,0,0,1.0608949058804893,0,0,0,0.04476324334218465,0.18936153461377647,26.601111478352916,6.149677410263208,0,10.747671471547841,0
5397,Yamaha,Nouvo,2013.0,270000.0,Đã sử dụng,Tay ga,50 - 100 cc,Thái Lan,7.990000000000002,6.1683316,1.8216683769226094,-0.05428745824540569,0,4.700000000000001,65.99999999999997,0.014740761716477535,1,0,1.4719949214940709,1,0,0,0.05428745824540569,0.2296608760948392,79.92489491349103,24.72468962815196,0,38.24197227696111,0
4591,Honda,Click,2008.0,33000.0,Đã sử dụng,Tay ga,Đang cập nhật,Nước khác,8.999999,10.263763,-1.2637644277343743,-0.14255529521616314,0,4.700000000000001,65.99999999999997,-0.02434154479553724,0,1,2.1003433874081185,1,0,0,0.14255529521616314,0.6031442277437313,42.52952002853979,53.115786656024454,0,29.789035185447545,0
6272,Yamaha,Exciter,2015.0,20000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,14.0,17.92824,-3.9282398223876953,-0.21878041325888145,0,4.700000000000001,65.99999999999997,-0.0443998423467451,0,0,0.9247909588293555,0,0,0,0.21878041325888145,0.925671815860096,23.337010081596834,0.0,0,8.223839879246624,0
3231,Honda,PS,2012.0,61325.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,61.00000000000001,14.388965,46.61103534698487,1.227043490129081,0,4.700000000000001,65.99999999999997,-0.052527675235234106,0,1,2.1636463504443255,1,0,0,1.227043490129081,5.191885719097146,15.560003425814033,55.97604758321294,0,21.76591454343255,0
4297,Honda,SH,2012.0,9999.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,109.99999999999997,165.19884,-55.198837280273466,-1.6855259314161342,1,4.700000000000001,65.99999999999997,-0.05155635008413806,0,0,0.9880739207716843,0,0,0,1.6855259314161342,7.13183989403387,16.48940272186766,2.8593572041307236,100,35.30543240780915,0
3145,Yamaha,Exciter,2016.0,99000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,12.999999999999996,17.945509,-4.945508956909183,-0.24788237457393553,0,4.700000000000001,65.99999999999997,-0.040101256431617716,0,0,1.4201279144299315,0,0,0,0.24788237457393553,1.048809511588424,27.450053709713877,22.381147294581975,0,15.771858341382899,0
